Geneid,SRR29022831,SRR29022832,SRR29022833,SRR29022834,SRR29022835,SRR29022836,SRR29022837,SRR29022838
ENSG00000235989.5,1,6,22,8,9,0,2,8
ENSG00000133422.16,3035,2552,1784,1530,1131,1076,1461,1322
ENSG00000253352.11,9046,7671,5233,4674,2079,3548,4250,5758
ENSG00000276664.1,0,0,0,0,0,0,0,0
ENSG00000276057.1,0,0,0,0,0,0,0,0
ENSG00000276965.1,0,0,0,0,0,0,0,0
ENSG00000275307.1,0,0,0,0,0,0,0,0
ENSG00000269987.1,0,0,0,0,0,0,0,0
ENSG00000269972.1,0,0,0,0,0,0,0,0
ENSG00000308799.1,4,0,0,0,0,0,0,0
ENSG00000278920.1,4,2,0,0,0,0,0,0
ENSG00000240186.3,0,0,0,0,0,0,0,0
ENSG00000183963.21,2843,3135,1002,2069,887,2846,1014,1933
ENSG00000273387.1,54,24,26,4,0,21,5,15
ENSG00000198832.12,6282,9880,6780,5856,2260,6875,4123,5901
ENSG00000235573.2,0,0,0,0,0,7,0,0
ENSG00000185133.16,284,965,66,878,109,204,78,287
ENSG00000100078.6,234,71,8,5,6,2,2,6
ENSG00000307556.1,0,0,0,0,0,0,0,0
ENSG00000214125.2,0,0,0,0,0,0,0,0
ENSG00000264141.1,0,0,1,0,0,0,0,0
ENSG00000138942.19,2515,2368,1441,1725,1127,1638,1403,1592
ENSG00000298545.1,0,0,0,1,0,0,0,0
ENSG00000254835.1,0,0,0,0,0,0,0,0
ENSG00000182541.20,7161,6707,4486,4069,2106,2834,4076,3970
ENSG00000199695.1,0,0,0,0,0,0,0,0
ENSG00000202019.1,3,0,0,0,0,0,0,0
ENSG00000100100.16,1544,4660,4714,3833,2386,2488,2538,3740
ENSG00000228839.6,8,23,27,7,14,4,19,8
ENSG00000294819.1,0,0,1,2,1,0,0,1
ENSG00000212542.1,0,0,0,0,0,0,0,0
ENSG00000100105.20,5165,4232,1937,3129,944,1917,2398,2252
ENSG00000213888.4,357,131,84,114,58,54,57,75
ENSG00000206615.1,0,0,0,0,0,0,0,0
ENSG00000185721.16,3523,2206,2133,2079,1321,1412,1365,1454
ENSG00000184708.20,1181,1242,840,797,381,690,507,751
ENSG00000240591.2,6,22,1,2,4,4,12,6
ENSG00000199248.1,2,0,0,0,0,0,0,0
ENSG00000198089.18,1244,1976,1377,1124,712,893,844,976
ENSG00000287817.1,126,45,46,27,10,59,26,20
ENSG00000233733.1,0,0,0,0,0,0,0,0
ENSG00000229169.1,0,0,0,0,0,0,0,0
ENSG00000214093.3,0,0,22,0,2,0,4,0
ENSG00000296570.1,1,0,0,2,0,2,0,1
ENSG00000241878.14,1773,2059,1441,1888,833,1534,2095,1254
ENSG00000284082.1,0,0,0,0,0,0,0,0
ENSG00000183530.16,4707,2187,2092,1701,1242,893,1407,1668
ENSG00000100150.22,561,525,640,441,296,350,345,406
ENSG00000285404.1,0,0,0,0,0,0,0,0
ENSG00000242251.3,0,0,4,0,0,0,0,0
ENSG00000236132.1,0,2,0,1,0,0,2,0
ENSG00000252909.1,0,0,0,0,0,0,0,0
ENSG00000227813.1,0,0,2,0,0,0,0,0
ENSG00000298701.1,0,0,0,0,0,0,0,0
ENSG00000128254.17,10,6,36,16,4,6,6,9
ENSG00000306617.1,2,0,0,0,0,0,0,0
ENSG00000128245.17,7260,4075,6837,4026,3453,3815,4087,3411
ENSG00000227519.1,0,0,0,0,0,0,0,0
ENSG00000230866.3,0,0,4,0,0,0,0,0
ENSG00000240647.3,0,0,0,0,0,0,0,0
ENSG00000232346.1,137,193,271,158,79,184,156,166
ENSG00000100170.12,773,1783,45,551,138,654,95,717
ENSG00000300724.1,1,0,0,2,0,5,0,0
ENSG00000290475.2,4,0,0,0,0,0,0,0
ENSG00000237439.1,0,0,0,0,0,0,0,0
ENSG00000234479.3,0,0,0,0,0,0,0,0
ENSG00000232707.1,0,0,0,0,0,0,0,0
ENSG00000205856.4,0,2,0,0,0,0,0,0
ENSG00000230120.1,0,0,0,0,0,0,0,0
ENSG00000275656.1,2,0,0,0,0,0,0,0
ENSG00000128253.17,11,6,5,0,2,2,8,10
ENSG00000254127.1,0,0,0,0,0,0,0,0
ENSG00000242082.2,49,4,6,2,0,0,1,8
ENSG00000100191.7,47,59,55,37,7,71,59,74
ENSG00000289873.2,5,7,7,0,2,3,4,9
ENSG00000214076.3,0,0,0,0,0,0,0,0
ENSG00000273325.1,10,3,2,1,0,0,2,0
ENSG00000234626.2,0,0,0,0,0,0,0,6
ENSG00000128276.10,1,0,0,0,0,0,0,0
ENSG00000271093.1,0,0,0,0,0,0,0,0
ENSG00000205853.13,60,16,10,10,1,6,1,9
ENSG00000274617.1,0,0,0,0,0,0,0,0
ENSG00000274170.1,0,0,0,0,0,0,0,0
ENSG00000230736.2,27,22,9,1,2,2,2,6
ENSG00000243519.1,23,0,6,0,0,0,0,4
ENSG00000241954.1,12,0,21,3,0,6,2,2
ENSG00000232218.1,27,3,10,4,0,0,2,4
ENSG00000100220.14,6094,3913,3789,3500,2207,2585,2862,2997
ENSG00000295501.1,0,0,1,4,0,0,0,2
ENSG00000184459.11,0,0,2,0,0,0,0,0
ENSG00000100225.20,5321,5343,4619,4572,2708,3489,2719,3579
ENSG00000185666.17,18,44,19,37,122,122,18,22
ENSG00000299801.1,0,2,3,0,2,4,0,0
ENSG00000236054.2,0,10,0,55,0,2,0,4
ENSG00000299145.1,16,0,0,0,0,0,0,0
ENSG00000251890.1,0,0,0,0,0,0,0,0
ENSG00000309773.1,0,0,0,0,0,0,0,0
ENSG00000229673.1,1,0,0,1,0,3,0,1
ENSG00000100234.14,7706,39103,18050,24893,18306,37976,22244,31339
ENSG00000228194.1,0,0,0,0,0,0,0,0
ENSG00000300892.1,0,0,0,0,0,0,0,0
ENSG00000295622.1,0,0,0,2,0,0,0,4
ENSG00000231253.3,1,0,1,0,0,0,0,2
ENSG00000228622.1,0,0,0,0,0,0,0,0
ENSG00000233632.1,0,0,0,0,0,0,0,0
ENSG00000133424.24,1878,1509,1085,1491,680,734,1310,1104
ENSG00000232073.1,0,0,0,0,0,0,0,0
ENSG00000295601.1,0,0,3,0,0,0,0,0
ENSG00000230741.1,0,0,0,0,0,0,0,2
ENSG00000302643.1,0,0,2,0,0,0,0,0
ENSG00000266012.1,0,0,0,0,0,0,0,0
ENSG00000253007.2,0,0,0,0,0,0,0,0
ENSG00000281295.1,0,0,0,0,0,0,0,0
ENSG00000232081.1,0,0,0,0,0,0,0,0
ENSG00000224973.7,2,10,1,0,2,0,0,0
ENSG00000273082.2,5,4,0,2,6,2,3,0
ENSG00000236052.3,0,0,0,2,0,0,0,0
ENSG00000304411.1,0,0,0,0,0,0,0,0
ENSG00000224404.3,0,0,0,2,0,0,0,0
ENSG00000302840.1,0,0,0,0,0,0,0,0
ENSG00000302858.1,0,0,0,0,0,0,0,0
ENSG00000296466.1,0,0,0,0,0,0,0,0
ENSG00000235485.1,0,0,0,0,0,0,0,0
ENSG00000297940.1,0,0,0,0,0,0,3,0
ENSG00000280356.2,0,0,0,0,0,0,2,0
ENSG00000234891.1,0,0,0,0,0,0,0,0
ENSG00000237316.2,0,0,0,0,0,0,0,0
ENSG00000286592.3,0,0,0,0,0,0,0,0
ENSG00000175329.15,0,0,0,0,0,0,453,25
ENSG00000293220.2,7,4,0,0,0,0,0,0
ENSG00000273068.1,0,0,0,0,0,0,0,0
ENSG00000238153.1,8,0,0,0,0,0,0,0
ENSG00000233080.4,0,0,0,0,0,0,0,0
ENSG00000303430.1,0,4,2,0,0,0,0,0
ENSG00000303454.1,0,0,0,0,0,0,0,0
ENSG00000238584.1,0,0,0,0,0,0,0,0
ENSG00000100281.15,2457,1580,1245,1036,607,794,1208,1188
ENSG00000273176.1,1,3,0,2,0,2,6,0
ENSG00000100284.24,2488,2829,2136,2000,1290,1718,2570,1690
ENSG00000266320.1,0,0,0,0,1,0,0,0
ENSG00000274280.1,1,0,0,0,0,0,3,0
ENSG00000282602.1,0,0,0,0,0,0,0,0
ENSG00000282041.1,0,0,0,0,0,0,0,0
ENSG00000100292.19,3643,1344,3914,583,2499,493,1673,1094
ENSG00000100297.18,5247,2399,4055,1174,1314,1105,1120,1367
ENSG00000233388.2,32,4,0,0,0,0,2,0
ENSG00000273044.1,4,0,0,2,0,0,0,0
ENSG00000100302.9,3766,781,837,250,416,320,589,455
ENSG00000304364.1,0,0,1,6,4,4,52,2
ENSG00000304386.1,0,0,0,0,12,0,50,10
ENSG00000288777.1,0,0,0,0,0,0,0,0
ENSG00000198125.15,215,486,94,633,1048,323,2803,420
ENSG00000268818.2,2,0,0,0,0,0,0,0
ENSG00000221963.8,2638,4038,12274,2905,4767,4089,2992,3822
ENSG00000228587.1,0,0,0,0,0,0,0,0
ENSG00000226336.2,0,0,0,0,0,0,0,0
ENSG00000128313.2,2,0,0,0,0,1,0,23
ENSG00000100320.26,4555,8221,3141,5441,2165,3640,2830,5997
ENSG00000294483.1,0,2,0,1,0,2,0,2
ENSG00000294512.1,139,145,136,108,75,110,127,117
ENSG00000293594.1,0,0,0,0,0,0,0,0
ENSG00000237406.1,8,0,0,0,0,0,0,0
ENSG00000279652.1,1,15,0,7,0,0,8,9
ENSG00000299784.1,0,0,0,0,0,0,0,0
ENSG00000307640.1,0,0,0,0,0,0,0,0
ENSG00000279927.1,0,0,0,0,0,10,0,0
ENSG00000279217.1,0,0,0,0,0,0,1,0
ENSG00000279714.1,0,0,0,0,0,0,0,0
ENSG00000304491.1,5,17,8,6,4,28,1,8
ENSG00000279805.1,2,49,60,20,6,25,12,23
ENSG00000128284.23,1051,3528,6973,1435,1984,2686,1718,3165
ENSG00000233764.1,0,0,0,0,0,0,0,0
ENSG00000231576.1,0,0,0,0,0,0,0,0
ENSG00000237948.1,0,0,0,0,0,0,0,0
ENSG00000225557.1,0,0,0,0,0,0,0,0
ENSG00000237129.1,0,0,0,0,0,0,0,0
ENSG00000229088.1,0,0,4,0,0,0,0,4
ENSG00000100336.19,524,563,804,144,723,235,621,826
ENSG00000128335.16,1376,2328,4798,1046,2192,1259,1823,1597
ENSG00000288778.3,0,0,0,0,0,0,0,0
ENSG00000100342.24,1672,2863,10355,1140,4500,2510,2985,2715
ENSG00000100345.25,38389,75641,53382,32588,38878,42061,33175,46681
ENSG00000278420.1,0,0,0,0,0,0,0,0
ENSG00000287269.2,3,0,4,2,2,0,2,1
ENSG00000223695.2,28,14,7,31,10,10,6,12
ENSG00000237668.1,0,0,0,0,12,0,0,0
ENSG00000252225.1,0,0,0,0,0,0,0,0
ENSG00000228719.2,17,13,14,22,57,6,1,22
ENSG00000297762.1,0,0,6,4,2,0,0,2
ENSG00000100348.12,1979,3599,2648,2828,2613,2506,2606,2561
ENSG00000294928.1,3,5,3,5,0,3,4,6
ENSG00000100350.18,2404,1378,810,505,776,662,796,1093
ENSG00000100353.20,6568,11521,7323,7501,4541,6154,4575,7633
ENSG00000302270.1,0,2,1,0,0,2,0,2
ENSG00000188078.5,0,0,0,0,0,0,0,0
ENSG00000229971.1,0,0,0,0,0,0,0,0
ENSG00000166862.8,0,4,0,1,1,0,0,0
ENSG00000261675.1,0,0,0,0,0,0,0,0
ENSG00000234688.4,0,2,0,0,0,0,0,0
ENSG00000100360.17,985,1358,886,1029,867,720,887,951
ENSG00000287773.1,0,0,0,0,0,0,0,0
ENSG00000286485.1,3,6,6,6,0,2,0,5
ENSG00000100362.15,0,2,4,12,6,26,15,0
ENSG00000234979.1,0,0,0,0,0,0,0,0
ENSG00000183822.4,0,9,12,2,0,0,3,3
ENSG00000100365.17,371,640,1587,193,671,276,705,562
ENSG00000309920.1,0,2,0,0,0,0,0,0
ENSG00000304449.1,0,6,2,0,0,0,2,0
ENSG00000100368.17,1568,2101,5637,369,1806,810,2459,1742
ENSG00000309254.1,5,0,0,0,0,0,0,0
ENSG00000232254.1,0,0,0,0,0,0,0,0
ENSG00000304026.1,0,0,0,0,0,0,0,0
ENSG00000215403.1,0,0,0,0,0,0,0,0
ENSG00000185264.13,2,0,0,0,0,0,0,0
ENSG00000128311.16,1176,915,1414,1822,1838,1371,1057,628
ENSG00000252412.1,10,10,0,3,0,4,6,1
ENSG00000128309.20,1462,1197,822,1289,738,1129,702,849
ENSG00000287236.2,11,14,12,0,6,0,0,0
ENSG00000306187.1,0,0,0,0,0,0,0,0
ENSG00000100379.20,889,558,1166,353,714,347,340,440
ENSG00000201078.1,0,0,0,0,6,0,0,0
ENSG00000187045.21,48,77,60,130,51,26,2,39
ENSG00000231467.2,0,0,0,4,0,0,0,0
ENSG00000294412.1,0,0,0,0,0,2,0,0
ENSG00000100385.17,986,654,6161,275,2567,432,876,631
ENSG00000235237.2,0,1,23,2,4,0,2,3
ENSG00000133466.16,1567,481,1579,519,694,177,1115,453
ENSG00000294472.1,0,0,0,0,0,0,0,0
ENSG00000278195.4,26,96,215,12,34,54,46,45
ENSG00000226233.1,2,0,2,0,0,0,0,0
ENSG00000128340.18,1586,1597,8689,692,3240,1127,1908,1414
ENSG00000296310.1,0,0,0,0,0,0,0,0
ENSG00000100055.23,816,1389,3591,515,1223,622,1347,1143
ENSG00000298470.1,4,2,5,0,1,0,2,1
ENSG00000298537.1,0,0,0,0,0,0,0,0
ENSG00000298513.1,0,0,0,0,0,0,0,0
ENSG00000243902.7,0,0,0,0,0,0,0,0
ENSG00000237862.4,0,0,0,0,0,0,0,0
ENSG00000166897.18,0,4,16,11,124,9,111,2
ENSG00000272694.2,0,0,0,0,0,0,0,0
ENSG00000298484.1,0,0,2,0,2,0,0,6
ENSG00000100060.20,552,1179,2388,524,966,1037,1108,1323
ENSG00000100065.17,748,1895,708,1179,442,1465,722,1462
ENSG00000305681.1,0,0,2,2,5,12,6,4
ENSG00000225867.3,0,2,0,1,0,0,5,5
ENSG00000128283.9,4621,4685,3268,5016,4341,3186,2513,3040
ENSG00000100079.8,40,41,325,27,70,25,84,30
ENSG00000273866.1,1,0,0,0,0,0,1,0
ENSG00000310096.1,0,0,0,0,22,0,0,0
ENSG00000298665.1,0,6,0,10,22,0,19,8
ENSG00000100083.22,3212,3466,2118,2203,1779,1555,2077,1981
ENSG00000100092.25,443,319,823,146,250,194,209,212
ENSG00000285304.1,0,0,0,0,0,0,0,0
ENSG00000233360.5,5,4,15,3,6,1,0,0
ENSG00000241360.3,675,173,216,122,258,147,124,97
ENSG00000241333.3,0,0,0,0,0,0,0,0
ENSG00000100097.14,6530,6780,7893,10111,4366,14142,5476,4642
ENSG00000302134.1,1,3,5,2,1,8,6,1
ENSG00000273899.7,167,286,186,126,55,158,184,226
ENSG00000100101.15,0,0,0,0,0,0,0,0
ENSG00000100106.23,3596,6295,3296,5532,3121,4680,3077,4927
ENSG00000307365.1,60,22,8,30,16,17,8,15
ENSG00000189060.6,20679,19781,12437,15133,5174,7643,10396,10167
ENSG00000100116.19,1572,578,152,366,273,371,212,291
ENSG00000128310.5,8,18,0,4,10,0,14,2
ENSG00000100124.17,1493,1142,964,909,842,804,949,807
ENSG00000284197.1,0,0,0,0,0,0,0,0
ENSG00000207696.1,5,4,2,3,0,0,0,2
ENSG00000100129.19,4497,13295,5307,7862,3628,5462,3696,8982
ENSG00000279738.1,406,43,47,30,23,33,35,43
ENSG00000296723.1,0,0,0,0,0,0,0,0
ENSG00000207227.1,0,0,0,0,0,0,0,0
ENSG00000100139.16,4017,3087,2213,2083,822,1885,1666,2390
ENSG00000278948.1,79,93,26,84,13,79,28,55
ENSG00000128346.13,173,155,66,105,22,121,58,135
ENSG00000272582.1,9,6,10,3,1,15,2,10
ENSG00000100142.18,5403,2215,1749,1475,842,1595,1035,1271
ENSG00000284289.1,0,0,0,0,0,0,0,0
ENSG00000100146.22,22138,8637,4266,6715,225,4778,570,5168
ENSG00000284266.1,6,4,2,6,0,0,0,2
ENSG00000222044.1,14,16,2,4,0,3,10,14
ENSG00000273214.1,12,0,0,0,0,0,0,0
ENSG00000100151.18,910,1912,1014,1564,948,1185,1354,1152
ENSG00000233739.1,0,0,0,0,0,0,0,0
ENSG00000100156.14,201,261,33,119,35,83,67,117
ENSG00000128298.20,324,391,124,157,69,131,98,178
ENSG00000272720.1,104,132,29,40,24,32,26,72
ENSG00000184381.22,675,1537,694,1241,269,1061,522,691
ENSG00000279080.1,16,4,2,8,0,2,6,6
ENSG00000298301.1,0,0,0,0,0,0,2,0
ENSG00000185022.15,663,1608,758,1039,206,670,508,709
ENSG00000198792.15,4914,3516,2729,3215,4531,2587,2998,2796
ENSG00000235246.1,0,0,0,0,0,0,1,0
ENSG00000241693.2,0,2,0,0,2,2,6,0
ENSG00000277385.1,0,0,0,0,0,0,0,0
ENSG00000213923.15,4196,4713,2344,3411,2064,2601,2099,2776
ENSG00000283900.1,5,4,4,0,0,0,1,2
ENSG00000291015.2,394,380,189,288,36,160,85,197
ENSG00000244627.6,5,1,8,10,1,7,1,8
ENSG00000229955.1,7,4,4,6,2,8,0,0
ENSG00000286144.2,5,0,0,0,2,2,0,0
ENSG00000228620.2,0,0,0,0,0,0,1,0
ENSG00000168135.6,2,0,24,0,0,0,0,0
ENSG00000286440.1,0,0,0,0,0,0,0,0
ENSG00000307538.1,0,0,0,0,0,0,0,0
ENSG00000306993.1,0,0,0,0,0,0,0,0
ENSG00000100196.13,4058,777,1443,693,1548,521,990,628
ENSG00000100201.24,27014,62611,27756,36514,15822,20042,24575,45918
ENSG00000300440.1,0,2,0,1,1,0,0,1
ENSG00000100206.13,204,81,24,40,76,32,22,38
ENSG00000300451.1,8,0,0,2,4,0,0,4
ENSG00000224279.2,0,0,0,0,0,0,0,0
ENSG00000184949.19,328,286,119,293,86,124,147,208
ENSG00000293718.1,0,0,0,0,0,0,0,0
ENSG00000100211.14,1109,959,460,884,429,768,495,695
ENSG00000230912.1,20,9,17,14,1,5,5,22
ENSG00000228274.6,297,167,24,74,42,54,47,64
ENSG00000287219.1,2,0,3,3,0,0,0,0
ENSG00000100216.8,4586,2159,2079,1628,1913,1800,2012,1328
ENSG00000100221.13,2047,1707,1422,1101,907,757,933,1197
ENSG00000295107.1,2,0,6,0,2,2,0,8
ENSG00000100226.18,2712,2869,3416,1943,1721,1350,1467,1869
ENSG00000229598.1,26,16,29,5,14,6,9,31
ENSG00000100242.18,6476,10439,8533,5803,4292,5958,5640,5693
ENSG00000244491.1,0,0,0,0,0,0,0,0
ENSG00000230149.2,26,16,15,5,3,2,5,8
ENSG00000273096.1,15,2,11,0,4,5,4,5
ENSG00000225450.1,10,3,0,8,2,0,2,1
ENSG00000272669.1,26,12,7,11,0,4,3,3
ENSG00000273076.1,11,2,7,2,0,2,6,7
ENSG00000100246.15,2803,1549,836,1533,786,855,1153,975
ENSG00000221890.8,67,1131,440,791,152,514,573,834
ENSG00000183741.14,2459,5747,2334,2610,2033,3147,2544,3788
ENSG00000288106.2,2,2,0,4,0,0,0,6
ENSG00000128383.15,10,8,72,3,2,6,13,6
ENSG00000305435.1,9,2,0,0,0,0,0,10
ENSG00000305420.1,0,3,5,0,0,0,1,0
ENSG00000179750.17,272,65,249,53,425,13,64,57
ENSG00000249310.2,0,0,0,0,0,0,0,0
ENSG00000244509.6,1572,2518,4984,2156,1642,1426,1022,1666
ENSG00000284554.2,0,0,0,0,0,0,0,0
ENSG00000243811.14,112,186,401,103,138,64,106,68
ENSG00000306709.1,1,2,11,4,5,0,1,2
ENSG00000128394.19,384,657,1033,441,429,364,279,421
ENSG00000289963.2,6,10,242,6,54,14,63,2
ENSG00000259421.1,0,0,12,0,0,0,2,0
ENSG00000239713.11,851,1614,5278,828,1827,798,768,893
ENSG00000290922.2,1,1,40,4,17,28,7,2
ENSG00000225720.8,0,0,0,0,0,0,0,0
ENSG00000100298.17,25,37,239,6,95,24,49,28
ENSG00000306155.1,0,0,0,0,0,0,0,0
ENSG00000100307.15,734,7394,2035,2554,1400,4040,1532,4237
ENSG00000226024.1,0,0,0,0,0,0,0,0
ENSG00000279833.1,20,179,72,74,19,67,26,120
ENSG00000297177.1,8,4,63,4,22,6,9,16
ENSG00000297155.1,6,0,6,0,2,0,0,2
ENSG00000227009.1,0,0,1,0,0,0,0,0
ENSG00000297194.1,2,0,0,0,0,0,0,1
ENSG00000100311.19,1321,1783,1816,1211,1473,2129,1612,1703
ENSG00000284633.3,11,143,10,37,31,58,51,108
ENSG00000299144.1,0,0,0,0,0,1,3,4
ENSG00000224794.2,4,2,0,2,0,0,0,3
ENSG00000299161.1,0,3,0,0,0,0,0,0
ENSG00000295778.1,6,0,0,0,0,7,2,0
ENSG00000295759.1,10,0,0,0,0,0,0,0
ENSG00000100316.18,51525,191211,88499,124649,50562,107932,69524,119682
ENSG00000209480.1,0,0,0,0,0,0,0,0
ENSG00000209482.1,1,6,1,4,2,4,3,5
ENSG00000263764.1,0,0,0,0,0,0,0,0
ENSG00000100321.17,1558,3259,805,2357,999,1540,1529,2210
ENSG00000280216.1,4,24,2,17,2,12,2,20
ENSG00000294968.1,26,56,37,42,34,11,26,45
ENSG00000100324.16,1673,2511,1504,1505,786,1259,1245,1448
ENSG00000128268.13,2120,1563,1006,497,467,1233,646,1136
ENSG00000227188.1,2,3,9,0,0,7,3,2
ENSG00000100335.17,3416,2512,2028,1560,1297,1468,1806,1820
ENSG00000303883.1,3,2,0,5,0,0,2,0
ENSG00000285025.1,0,0,0,0,0,0,0,0
ENSG00000128272.21,17666,16390,16838,12740,8308,15170,16893,10919
ENSG00000187051.11,3825,3129,3125,2523,2068,2921,3659,2255
ENSG00000303612.1,0,0,0,0,0,0,0,0
ENSG00000100346.18,9,84,232,24,94,50,50,33
ENSG00000301075.1,0,0,0,0,0,0,0,0
ENSG00000176177.10,12,0,38,0,2,0,2,0
ENSG00000235647.1,0,0,0,0,0,0,0,0
ENSG00000238875.1,0,0,0,0,0,0,0,0
ENSG00000226085.3,282,178,222,165,206,128,168,100
ENSG00000296191.1,0,0,0,0,0,0,0,0
ENSG00000100351.19,281,407,1570,92,571,301,417,400
ENSG00000225528.4,3,4,10,0,8,4,8,8
ENSG00000133477.18,2974,1991,555,1970,1036,1084,936,1639
ENSG00000261202.3,0,0,0,0,0,0,2,0
ENSG00000309925.1,0,0,0,0,0,0,0,0
ENSG00000100354.24,2025,2238,1856,1443,1077,1133,1345,1633
ENSG00000228599.1,0,0,0,0,0,0,0,0
ENSG00000309895.1,0,3,11,1,2,6,1,6
ENSG00000239900.16,418,228,200,191,109,145,149,160
ENSG00000284431.1,2,1,1,2,2,0,2,1
ENSG00000100359.23,47,91,20,32,18,29,25,26
ENSG00000229999.6,4,0,1,0,0,0,2,0
ENSG00000196588.22,1850,2120,2398,1536,887,1597,1297,1689
ENSG00000272834.1,10,12,7,0,0,2,9,7
ENSG00000227413.1,0,1,0,0,0,4,0,0
ENSG00000232564.4,4,0,2,0,0,5,4,6
ENSG00000172912.4,0,0,0,0,0,0,0,0
ENSG00000230071.2,5,15,8,1,4,3,8,3
ENSG00000301306.1,2,6,0,0,2,2,0,6
ENSG00000303151.1,1,0,0,0,0,0,0,1
ENSG00000303129.1,27,10,2,10,0,12,1,3
ENSG00000289292.3,1,2,9,8,2,0,28,4
ENSG00000231907.2,0,0,0,0,0,0,5,1
ENSG00000128285.5,25,6,34,13,8,16,30,40
ENSG00000309667.1,0,0,0,0,0,0,0,3
ENSG00000302971.1,12,5,2,69,0,14,81,15
ENSG00000100372.17,2205,1043,906,1185,647,774,1568,802
ENSG00000230769.1,0,4,6,0,4,0,3,4
ENSG00000233603.1,2,0,0,0,0,0,0,0
ENSG00000266594.1,0,0,0,5,0,2,0,8
ENSG00000100380.17,15717,18511,8610,12052,5079,9815,8393,12242
ENSG00000305592.1,0,0,0,0,0,0,0,0
ENSG00000196236.15,1478,940,630,755,802,645,1009,848
ENSG00000172404.5,20,0,3,12,0,0,3,20
ENSG00000273979.1,0,0,0,0,0,0,0,0
ENSG00000200683.1,0,0,0,0,0,0,0,1
ENSG00000100387.11,3386,2543,3074,2697,1902,2224,3047,1843
ENSG00000304944.1,1,0,0,2,0,0,0,4
ENSG00000222698.1,0,0,0,0,0,0,0,0
ENSG00000237214.3,7,13,10,8,1,10,3,3
ENSG00000199515.1,0,0,0,0,0,0,0,0
ENSG00000213857.3,0,9,0,0,0,0,0,0
ENSG00000296654.1,0,0,0,0,0,0,0,0
ENSG00000100393.18,5323,5852,4685,3565,2400,2348,3265,4388
ENSG00000284015.1,0,0,0,0,0,0,0,0
ENSG00000231993.3,420,96,27,33,69,26,168,66
ENSG00000252859.1,0,1,0,2,0,0,2,2
ENSG00000215771.2,1,0,0,0,0,0,0,0
ENSG00000100395.17,1693,1303,988,796,682,836,1066,793
ENSG00000235513.2,47,94,77,45,15,82,12,85
ENSG00000100399.18,381,424,77,200,63,255,62,203
ENSG00000100401.23,9054,4343,5260,3790,3597,2847,4358,2796
ENSG00000274552.1,0,0,0,0,0,0,0,0
ENSG00000304876.1,2,0,4,17,2,6,8,2
ENSG00000100403.14,10816,8894,6197,6241,2664,4565,4122,6065
ENSG00000298609.1,5,37,4,7,6,20,10,19
ENSG00000167074.17,770,2174,1097,2467,895,3312,1304,3442
ENSG00000199865.1,0,0,0,0,0,0,0,0
ENSG00000301754.1,34,15,29,4,3,13,14,15
ENSG00000273424.1,0,4,8,2,4,2,2,0
ENSG00000183864.8,5176,4264,3822,3488,1856,3101,2806,3472
ENSG00000289841.1,1,0,0,3,0,0,0,0
ENSG00000100412.19,3106,2653,2531,2278,2216,1986,2415,1952
ENSG00000301767.1,14,11,7,2,5,10,3,3
ENSG00000100410.10,3269,1461,1506,976,632,931,1165,930
ENSG00000100413.19,2222,1366,951,939,491,779,950,902
ENSG00000286491.4,0,0,0,0,0,0,1,0
ENSG00000297861.1,0,0,0,0,0,0,0,0
ENSG00000172346.17,5,251,47,56,49,76,71,82
ENSG00000100417.14,647,821,496,733,334,630,320,445
ENSG00000100418.10,1812,1591,2036,1374,961,1318,1233,1161
ENSG00000196419.15,20557,12690,12472,9231,5873,7383,8932,9078
ENSG00000200332.1,0,0,0,0,0,0,0,0
ENSG00000100138.16,6929,4959,4640,3327,2305,3312,3671,3362
ENSG00000285531.1,0,0,0,0,0,0,0,0
ENSG00000207457.1,4,6,3,2,2,2,0,2
ENSG00000293428.2,102,69,40,55,14,19,41,68
ENSG00000184208.13,0,0,0,0,0,0,0,0
ENSG00000167077.15,165,309,716,54,699,270,327,217
ENSG00000231261.1,0,0,0,0,0,0,0,0
ENSG00000252603.1,0,0,0,0,0,0,0,0
ENSG00000206813.1,0,0,0,0,0,0,1,0
ENSG00000100147.17,1600,839,546,536,498,356,500,606
ENSG00000184068.2,6,6,7,2,0,2,6,0
ENSG00000198911.15,9148,6800,3884,4892,3197,3085,5953,4230
ENSG00000207932.1,0,4,0,0,0,0,0,0
ENSG00000234965.4,558,35,94,0,33,8,62,6
ENSG00000304470.1,15,4,1,0,0,0,0,0
ENSG00000159958.8,820,133,1146,20,194,74,271,19
ENSG00000283829.1,0,0,0,0,0,0,0,0
ENSG00000100162.18,722,73,477,40,187,50,120,60
ENSG00000205704.11,53,12,23,0,16,0,8,6
ENSG00000100167.21,2336,313,449,185,66,156,61,143
ENSG00000224883.1,2,0,0,0,0,0,0,0
ENSG00000301540.1,0,0,0,0,0,0,0,0
ENSG00000183066.17,89,136,39,79,21,35,45,41
ENSG00000293202.2,14,19,7,10,0,0,7,4
ENSG00000215347.5,0,0,0,0,0,0,0,0
ENSG00000198951.14,2900,2504,2886,1339,1411,1159,1520,1628
ENSG00000286659.1,1,2,1,2,0,3,0,0
ENSG00000177096.11,1356,855,573,763,301,405,423,669
ENSG00000238498.1,0,0,0,0,0,0,0,0
ENSG00000309045.1,0,0,0,0,0,0,0,0
ENSG00000183172.11,698,1676,693,686,618,1281,523,489
